"filename", "language", "JSON with Comments", "PHP", "reStructuredText", "C++", "YAML", "JSON", "C", "Markdown", "XML", "CSS", "SQL", "JavaScript", "HTML", "comment", "blank", "total"
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Common\ModeTest.php", "PHP", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -5, -42
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Common\ReedSolomonCodecTest.php", "PHP", 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -21, -111
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Common\VersionTest.php", "PHP", 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -12, -88
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Encoder\EncoderTest.php", "PHP", 0, -355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -62, -468
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Encoder\MaskUtilTest.php", "PHP", 0, -240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -19, -281
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Encoder\MatrixUtilTest.php", "PHP", 0, -289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -31, -336
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Renderer\Text\HtmlTest.php", "PHP", 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -10, -100
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\BaconQrCode\Renderer\Text\TextTest.php", "PHP", 0, -125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -12, -150
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\bootstrap.php", "PHP", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -11
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\bacon\bacon-qr-code\tests\phpunit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, -1, -12
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\ClassLoader.php", "PHP", 0, -253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -148, -45, -446
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_classmap.php", "PHP", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -24
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_files.php", "PHP", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -15
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_namespaces.php", "PHP", 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -13
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_psr4.php", "PHP", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -29
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_real.php", "PHP", 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15, -71
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\autoload_static.php", "PHP", 0, -171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10, -182
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\composer\installed.json", "JSON", 0, 0, 0, 0, 0, -1107, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1108
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, -9, -29
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\.travis.yml", "YAML", 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -32
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\ARCHITECTURE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, -13, -65
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, -12, -50
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -106, 0, 0, 0, 0, 0, 0, -34, -140
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\app.yaml", "YAML", 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\composer.json", "JSON", 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, -1, -40
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\ReCaptcha.php", "PHP", 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -132, -34, -262
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod.php", "PHP", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -4, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod\Curl.php", "PHP", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -7, -75
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod\CurlPost.php", "PHP", 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -11, -97
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod\Post.php", "PHP", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -8, -81
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod\Socket.php", "PHP", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -9, -105
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestMethod\SocketPost.php", "PHP", 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -15, -101
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\RequestParameters.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -12, -104
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\ReCaptcha\Response.php", "PHP", 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107, -23, -211
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\google\recaptcha\src\autoload.php", "PHP", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -7, -41
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\.travis.yml", "YAML", 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -21
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, -19, -74
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\composer.json", "JSON", 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, -1, -42
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\psalm.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, -1, -12
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base32.php", "PHP", 0, -265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -129, -37, -431
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base32Hex.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -15, -110
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base64.php", "PHP", 0, -140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91, -22, -253
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base64DotSlash.php", "PHP", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -13, -88
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base64DotSlashOrdered.php", "PHP", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -11, -82
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Base64UrlSafe.php", "PHP", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, -16, -95
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Binary.php", "PHP", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -4, -98
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\EncoderInterface.php", "PHP", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -4, -51
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Encoding.php", "PHP", 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -147, -21, -245
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\Hex.php", "PHP", 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -6, -126
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\src\RFC4648.php", "PHP", 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -109, -11, -165
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base32HexTest.php", "PHP", 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -4, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base32Test.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base64DotSlashOrderedTest.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base64DotSlashTest.php", "PHP", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -25
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base64Test.php", "PHP", 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8, -84
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\Base64UrlSafeTest.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -38
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\EncodingTest.php", "PHP", 0, -272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -18, -307
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\HexTest.php", "PHP", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -4, -40
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\RFC4648Test.php", "PHP", 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -8, -85
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\constant_time_encoding\tests\autoload.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\composer.json", "JSON", 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -1, -39
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\byte_safe_strings.php", "PHP", 0, -98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -16, -196
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\cast_to_int.php", "PHP", 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -5, -78
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\error_polyfill.php", "PHP", 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -6, -50
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random.php", "PHP", 0, -109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -17, -226
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_bytes_com_dotnet.php", "PHP", 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -6, -92
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_bytes_dev_urandom.php", "PHP", 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -12, -191
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_bytes_libsodium.php", "PHP", 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -6, -92
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_bytes_libsodium_legacy.php", "PHP", 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -7, -94
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_bytes_mcrypt.php", "PHP", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -5, -80
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\paragonie\random_compat\lib\random_int.php", "PHP", 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -125, -19, -205
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\.github\stale.yml", "YAML", 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -24
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\CHANGES.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, -32, -87
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, -17, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\PERFORMANCE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, -8, -29
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -104, 0, 0, 0, 0, 0, 0, -44, -148
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\codecov.yml", "YAML", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\composer.json", "JSON", 0, 0, 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, -1, -38
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\phpunit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, -32, 0, 0, 0, 0, 0, -1, -33
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\src\Loader.php", "PHP", 0, -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -103, -29, -248
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\src\ReaderException.php", "PHP", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -3, -31
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\src\StringReader.php", "PHP", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -9, -98
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\src\Translator.php", "PHP", 0, -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -166, -42, -376
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\motranslator\src\functions.php", "PHP", 0, -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -130, -15, -216
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -44, 0, 0, 0, 0, 0, 0, -37, -81
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, -17, -43
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -40, 0, 0, 0, 0, 0, 0, -18, -58
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\codecov.yml", "YAML", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\composer.json", "JSON", 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, -1, -34
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\phpunit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, -1, -26
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\src\ShapeFile.php", "PHP", 0, -356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -205, -87, -648
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\src\ShapeRecord.php", "PHP", 0, -614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -131, -105, -850
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\shapefile\src\Util.php", "PHP", 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -14, -119
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\.github\stale.yml", "YAML", 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -24
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -209, 0, 0, 0, 0, 0, 0, -126, -335
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, -20, -55
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, -85, 0, 0, 0, 0, 0, 0, -41, -126
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\codecov.yml", "YAML", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\composer.json", "JSON", 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, -1, -49
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\phpunit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, -1, -48
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Component.php", "PHP", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -6, -78
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\AlterOperation.php", "PHP", 0, -173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -29, -303
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\Array2d.php", "PHP", 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -16, -132
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\ArrayObj.php", "PHP", 0, -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -76, -22, -190
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\CaseExpression.php", "PHP", 0, -198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -33, -315
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\Condition.php", "PHP", 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -29, -228
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\CreateDefinition.php", "PHP", 0, -181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -123, -38, -342
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\DataType.php", "PHP", 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -20, -167
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\Expression.php", "PHP", 0, -245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -167, -38, -450
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\ExpressionArray.php", "PHP", 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -17, -128
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\FunctionCall.php", "PHP", 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -15, -120
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\GroupKeyword.php", "PHP", 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -18, -132
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\IndexHint.php", "PHP", 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -16, -194
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\IntoKeyword.php", "PHP", 0, -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106, -35, -283
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\JoinKeyword.php", "PHP", 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89, -23, -229
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\Key.php", "PHP", 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -23, -206
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\Limit.php", "PHP", 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -20, -129
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\LockExpression.php", "PHP", 0, -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -28, -204
"c:\Users\29032\Desktop\daershang\database\phpMyAdmin4.8.5\vendor\phpmyadmin\sql-parser\src\Components\OptionsArray.php", "PHP", 0, -193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -142, -39, -374
